id,profile_text
035208c22535,title_length_band=band_3 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=105 title_word_count=18 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=17 body_length=53 body_word_count=9 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=9 body_exclamation_count=0 body_colon_count=0 body_line_count=2 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=27 base_channel=release_or_stable file_count=5 additions=62 deletions=26 changed_lines=88 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=3 other_file_count=0 max_file_changes=36 max_file_additions=28 max_file_deletions=16 change_scope=medium
035d21959b27,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=absent release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=68 title_word_count=9 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=1658 body_word_count=252 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=0 body_digit_count=1 body_exclamation_count=0 body_colon_count=5 body_line_count=10 body_unique_word_count=155 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=39 base_channel=other_branch file_count=11 additions=226 deletions=40 changed_lines=266 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=10 other_file_count=0 max_file_changes=123 max_file_additions=96 max_file_deletions=27 change_scope=large
037a452e0b70,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=55 title_word_count=14 title_question_count=0 title_digit_count=12 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=12 body_length=37 body_word_count=9 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=2 body_digit_count=9 body_exclamation_count=0 body_colon_count=1 body_line_count=1 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=24 base_channel=other_branch file_count=1 additions=13 deletions=0 changed_lines=13 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=13 max_file_additions=13 max_file_deletions=0 change_scope=small
03a1ac9ca4bf,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=84 title_word_count=12 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=12 body_length=68 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=2 body_unique_word_count=13 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=30 base_channel=release_or_stable file_count=3 additions=52 deletions=2 changed_lines=54 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=39 max_file_additions=38 max_file_deletions=1 change_scope=medium
03a771be3c3c,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=87 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=10 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=12 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=29 base_channel=release_or_stable file_count=3 additions=87 deletions=72 changed_lines=159 test_file_count=1 docs_file_count=0 config_file_count=1 code_file_count=1 other_file_count=0 max_file_changes=85 max_file_additions=64 max_file_deletions=62 change_scope=medium
03a7b0f037ae,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=87 title_word_count=11 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=11 body_length=81 body_word_count=16 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=16 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=3 additions=25 deletions=0 changed_lines=25 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=18 max_file_additions=18 max_file_deletions=0 change_scope=small
03fe8a373672,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_2 backport_term=absent release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=51 title_word_count=8 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=8 body_length=1378 body_word_count=176 body_question_count=2 body_link_count=3 body_mention_count=2 body_reference_count=5 body_digit_count=39 body_exclamation_count=3 body_colon_count=10 body_line_count=38 body_unique_word_count=103 body_code_block_count=0 body_checklist_item_count=3 body_heading_count=3 body_unique_character_count=60 base_channel=other_branch file_count=2 additions=15 deletions=15 changed_lines=30 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=24 max_file_additions=13 max_file_deletions=11 change_scope=small
0444f5d3b693,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=61 title_word_count=10 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=655 body_word_count=100 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=16 body_exclamation_count=1 body_colon_count=2 body_line_count=13 body_unique_word_count=71 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=49 base_channel=release_or_stable file_count=1 additions=9 deletions=1 changed_lines=10 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=10 max_file_additions=9 max_file_deletions=1 change_scope=tiny
046130c0f5a6,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=absent test_term=present bug_term=absent docs_term=present security_term=absent title_length=87 title_word_count=12 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=12 body_length=822 body_word_count=119 body_question_count=0 body_link_count=4 body_mention_count=4 body_reference_count=6 body_digit_count=4 body_exclamation_count=0 body_colon_count=6 body_line_count=28 body_unique_word_count=64 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=43 base_channel=release_or_stable file_count=1 additions=2 deletions=2 changed_lines=4 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=4 max_file_additions=2 max_file_deletions=2 change_scope=tiny
047dc5b35d44,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=headed body_question_band=zero body_reference_band=band_2 body_mention_band=band_3 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=16 title_word_count=2 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=2 body_length=1019 body_word_count=181 body_question_count=0 body_link_count=1 body_mention_count=26 body_reference_count=2 body_digit_count=97 body_exclamation_count=0 body_colon_count=4 body_line_count=59 body_unique_word_count=69 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=19 body_unique_character_count=46 base_channel=release_or_stable file_count=20 additions=70 deletions=14 changed_lines=84 test_file_count=1 docs_file_count=10 config_file_count=9 code_file_count=0 other_file_count=0 max_file_changes=7 max_file_additions=7 max_file_deletions=5 change_scope=large
049048eab22c,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=headed body_question_band=band_1 body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=64 title_word_count=12 title_question_count=0 title_digit_count=7 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=11 body_length=1110 body_word_count=173 body_question_count=1 body_link_count=1 body_mention_count=1 body_reference_count=4 body_digit_count=61 body_exclamation_count=0 body_colon_count=7 body_line_count=25 body_unique_word_count=125 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=51 base_channel=release_or_stable file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
